100,59,15,4,0,104,72,11,4,1,104,60,11,4,2,-25.69596,1030.0
100,58,7,3,0,100,72,11,3,1,100,49,7,8,2,-28.91819,1030.0
72,90,11,7,0,100,72,11,4,1,68,100,11,3,2,-70.41818,1030.0
96,80,15,3,1,96,72,15,3,0,68,88,15,10,2,-81.58486,683.0
92,60,19,9,0,72,80,15,3,1,92,43,15,16,2,-57.08485,682.0
92,59,19,13,0,92,80,15,3,1,92,42,15,16,2,-18.69596,682.0
92,80,15,6,1,92,64,15,4,0,92,44,15,15,2,-44.08485,682.0
92,59,15,3,0,92,80,15,4,1,92,42,15,16,2,-52.69596,682.0
84,64,23,4,0,76,80,31,3,1,92,43,15,15,2,-79.86263,682.0
92,59,19,6,0,92,80,15,7,1,92,42,15,16,2,-31.86263,682.0
92,80,15,3,1,92,67,19,6,0,88,67,7,4,2,-45.0293,682.0
92,66,19,6,0,96,80,11,4,1,92,41,15,16,2,-21.41819,662.0
92,42,19,17,0,80,80,31,3,1,92,42,19,15,2,-54.19596,661.0
32,67,31,3,1,44,72,19,5,0,12,1,31,5,2,-97.14042,661.0
92,60,19,9,0,96,81,15,3,1,92,41,19,17,2,-23.80707,661.0
92,60,15,8,0,96,80,15,3,1,92,42,19,17,2,-25.64041,661.0
88,67,23,4,0,92,60,15,5,1,92,42,19,17,2,-47.25152,661.0
88,59,23,14,0,96,80,15,3,1,92,42,19,17,2,-34.08485,661.0
84,60,27,9,0,96,80,15,3,1,92,44,19,15,2,-36.19596,661.0
92,59,15,6,0,96,80,11,3,1,92,42,19,17,2,-30.5293,661.0
92,61,19,7,0,96,80,15,4,1,92,42,19,17,2,-28.25152,661.0
92,60,19,6,0,96,80,11,3,1,92,42,19,17,2,-30.47374,661.0
84,60,27,9,0,96,80,15,3,1,92,42,19,17,2,-36.19596,661.0
92,59,19,8,0,96,80,11,6,1,92,42,19,17,2,-38.47374,647.0
96,80,11,7,1,92,65,15,4,0,92,41,15,17,2,-42.19596,645.0
92,64,23,5,0,92,80,15,6,1,92,41,15,18,2,-35.5293,645.0
88,63,23,6,0,92,80,19,5,1,92,41,15,18,2,-32.25152,645.0
84,59,27,15,0,96,80,15,3,1,92,41,19,18,2,-33.97374,645.0
92,66,19,3,0,96,80,15,4,1,92,41,15,17,2,-32.86263,645.0
92,60,15,3,0,92,80,19,5,1,92,41,15,17,2,-57.97374,645.0
92,80,19,5,1,92,62,19,6,0,92,40,19,18,2,-75.30708,645.0
92,59,19,9,0,92,80,15,4,1,92,42,15,17,2,-32.41818,645.0
92,60,19,9,0,88,68,23,4,1,64,80,23,5,2,-77.97374,635.0
92,63,15,4,0,84,68,11,3,1,92,40,15,18,2,-32.91818,634.0
92,59,19,13,0,92,80,15,4,1,92,40,15,19,2,-19.08485,634.0
88,59,23,14,0,92,80,15,4,1,92,59,19,9,2,-33.36263,634.0
92,60,19,10,0,92,80,15,3,1,92,40,15,19,2,-18.69596,634.0
88,59,23,14,0,92,80,15,4,1,92,40,15,19,2,-24.47374,634.0
76,59,35,13,0,92,80,15,4,1,80,59,31,11,2,-59.97374,634.0
80,60,31,12,0,92,80,15,5,1,92,40,15,19,2,-46.25152,634.0
92,80,19,7,1,92,67,19,5,0,92,59,15,6,2,-24.25152,634.0
92,69,19,5,0,92,80,15,7,1,72,89,7,5,2,-76.86263,634.0
92,80,15,5,1,84,59,27,9,0,68,80,19,13,2,-90.86264,634.0
88,65,19,4,0,88,80,19,7,1,84,40,19,19,2,-50.91819,583.0
96,60,19,8,0,96,80,15,6,1,96,42,15,16,2,-24.08485,581.0
96,39,15,20,0,72,88,11,-3,1,96,50,15,9,2,-73.19596,581.0
96,64,15,4,0,96,80,15,6,1,88,69,11,3,2,-26.5293,581.0
96,80,15,5,1,88,60,27,15,0,96,39,19,20,2,-98.19596,581.0
96,62,15,3,0,88,69,11,3,1,96,39,15,10,2,-25.5293,581.0
96,59,19,11,0,96,80,15,4,1,96,39,15,18,2,-29.58485,581.0
88,59,27,10,0,96,80,15,6,1,96,39,15,20,2,-45.41818,581.0
96,59,19,15,0,96,80,19,8,1,96,47,15,9,2,-21.14041,581.0
96,60,19,7,0,96,80,15,7,1,96,39,15,19,2,-27.58485,581.0
96,80,19,6,1,96,68,23,5,0,84,68,15,3,2,-42.5293,581.0
96,61,15,5,0,96,80,15,8,1,96,39,15,20,2,-32.86263,581.0
96,59,15,4,0,96,39,15,46,1,96,49,19,10,2,-37.86263,567.0
92,80,19,10,1,92,61,19,6,0,92,38,19,12,2,-46.36263,566.0
96,80,15,7,1,92,59,19,9,0,92,39,19,18,2,-58.25152,566.0
92,60,19,8,0,96,88,15,3,1,92,38,19,20,2,-36.30707,566.0
96,80,15,7,1,92,58,23,14,0,92,38,19,20,2,-64.25152,566.0
88,59,23,14,0,96,80,15,7,1,92,38,23,20,2,-27.41818,566.0
96,80,15,9,1,92,59,23,9,0,92,38,19,20,2,-63.25152,566.0
92,72,19,4,0,96,80,15,8,1,92,39,19,19,2,-39.36263,566.0
92,59,19,8,0,92,53,23,5,1,92,38,19,21,2,-36.5293,566.0
92,59,19,3,0,72,72,7,3,1,92,59,19,8,2,-79.5293,566.0
96,80,15,11,1,96,80,15,9,0,92,44,23,15,2,-42.14041,566.0
92,62,23,12,0,96,80,15,6,1,92,38,23,20,2,-35.41819,566.0
76,59,35,13,0,96,80,15,9,1,92,38,23,20,2,-64.64041,566.0
96,65,15,3,0,96,88,19,4,1,92,38,23,21,2,-72.25152,524.0
92,61,23,8,0,96,80,19,10,1,92,37,15,4,2,-32.69596,524.0
88,59,27,16,0,96,80,19,10,1,92,37,23,17,2,-29.36263,524.0
92,59,23,11,0,84,69,11,4,1,92,37,19,21,2,-47.30708,524.0
92,60,23,7,0,96,80,19,5,1,68,81,15,3,2,-85.30708,524.0
96,80,19,15,1,92,66,23,7,0,92,66,27,5,2,-39.58485,524.0
96,80,19,14,1,92,64,19,4,0,92,37,19,21,2,-21.41819,524.0
88,59,23,9,0,96,88,19,5,1,92,37,19,21,2,-43.75152,524.0
92,60,23,5,0,92,80,23,14,1,92,37,19,21,2,-59.75152,524.0
92,59,19,4,0,96,88,19,4,1,88,69,7,4,2,-70.08485,524.0
96,59,19,4,0,92,80,23,13,1,88,69,7,4,2,-64.75152,524.0
92,72,19,3,0,96,88,15,3,1,92,36,19,22,2,-49.36263,524.0
92,67,15,3,0,92,88,23,12,1,92,47,23,5,2,-99.36262,464.0
92,67,15,4,0,92,88,23,13,1,92,59,23,-10,2,-90.5293,463.0
92,67,23,4,0,92,96,23,8,1,92,33,23,24,2,-87.64042,463.0
92,88,23,14,1,92,68,23,3,0,92,42,23,6,2,-50.0293,463.0
88,57,27,18,0,92,88,23,14,1,92,32,23,25,2,-45.86263,463.0
92,64,23,3,0,96,80,23,3,1,92,32,23,25,2,-61.36263,463.0
92,63,19,4,0,92,88,23,10,1,92,42,23,15,2,-91.36262,463.0
92,88,23,13,1,92,63,19,3,0,92,52,15,5,2,-40.86263,463.0
92,64,23,5,0,92,88,23,8,1,92,44,23,13,2,-68.0293,463.0
92,88,23,15,1,92,62,23,6,0,84,68,11,4,2,-45.0293,463.0
92,58,23,13,0,92,96,23,5,1,92,88,23,9,2,-43.30707,434.0
88,59,27,8,1,92,64,23,4,0,88,30,27,26,2,-54.75152,432.0
92,96,23,11,1,92,64,23,4,0,64,72,27,19,2,-90.69596,432.0
92,88,23,9,1,92,58,23,6,0,92,44,23,12,2,-96.80708,432.0
92,29,23,16,1,92,72,23,4,0,92,30,23,26,2,-28.5293,432.0
92,42,23,14,1,92,49,23,7,0,92,31,23,12,2,-42.75152,432.0
96,73,19,3,0,92,96,23,9,1,88,70,7,3,2,-89.14042,432.0
92,56,23,13,0,92,57,23,10,1,92,45,23,8,2,-36.0293,432.0
84,65,31,38,1,92,57,23,3,0,92,29,23,14,2,-91.58486,432.0
84,66,31,3,0,92,88,23,10,1,92,71,23,8,2,-93.08484,432.0
84,65,31,4,0,92,88,23,10,1,92,31,23,11,2,-92.91818,432.0
92,59,23,7,0,92,96,23,9,1,92,35,23,21,2,-90.69596,432.0
96,80,15,3,0,92,96,23,8,1,100,44,15,4,2,-55.5293,432.0
92,57,27,7,0,92,88,23,11,1,92,29,27,27,2,-83.97374,432.0
88,72,27,5,0,100,88,15,3,1,100,39,15,4,2,-44.19596,361.0
80,55,39,15,1,88,66,31,7,0,88,24,31,19,2,-69.5293,360.0
88,72,19,4,0,108,88,11,3,1,104,32,15,4,2,-62.75152,360.0
92,88,19,5,1,92,82,15,3,0,104,48,15,4,2,-85.0293,360.0
92,96,27,11,1,92,104,27,9,0,88,24,31,31,2,-51.30707,360.0
92,89,27,25,1,88,64,23,9,0,108,32,11,3,2,-59.47374,360.0
92,96,27,14,1,88,61,27,9,0,92,88,27,22,2,-46.91819,360.0
92,96,27,16,1,88,80,31,3,0,104,39,15,3,2,-99.41818,360.0
88,21,31,31,1,88,61,23,4,0,88,20,23,5,2,-86.41818,269.0
100,59,11,3,0,96,73,15,7,1,96,45,11,12,2,-39.58485,853.0
96,59,11,3,0,96,72,11,9,1,96,44,15,14,2,-28.69596,852.0
96,60,15,5,0,96,72,11,3,1,72,90,11,6,2,-86.19596,852.0
96,59,15,6,0,96,72,15,6,1,96,45,11,14,2,-27.86263,852.0
96,61,11,5,0,96,72,11,3,1,92,66,7,3,2,-21.30708,852.0
96,61,11,5,0,96,72,11,6,1,96,59,15,5,2,-28.91819,852.0
96,61,15,7,0,96,72,11,7,1,96,45,11,14,2,-13.75152,852.0
96,61,11,8,0,96,72,11,4,1,96,72,11,6,2,-19.19596,852.0
92,64,15,3,0,92,80,15,4,1,92,41,15,17,2,-33.5293,686.0
92,58,15,8,0,92,60,15,5,1,92,42,15,17,2,-28.69596,684.0
92,80,15,6,1,92,64,15,6,0,92,42,15,16,2,-45.19596,684.0
92,80,15,3,1,68,88,11,6,0,92,42,15,16,2,-59.36263,684.0
84,59,27,12,0,92,80,15,3,1,92,41,15,17,2,-32.47374,684.0
92,80,15,4,1,92,61,15,6,0,88,59,19,13,2,-51.41818,684.0
92,59,19,12,0,96,80,15,4,1,92,41,19,17,2,-29.86263,630.0
92,59,19,5,0,96,80,15,7,1,92,40,15,6,2,-36.91818,629.0
92,58,31,15,0,92,80,19,4,1,92,40,19,18,2,-40.64041,629.0
92,53,23,5,0,96,80,15,5,1,92,40,19,18,2,-55.5293,629.0
96,80,15,3,1,112,59,-1,11,0,88,59,19,7,2,-73.14041,629.0
96,80,15,7,1,92,40,19,18,0,96,80,15,4,2,-53.0293,629.0
92,60,19,6,0,96,80,15,3,1,64,72,23,3,2,-79.14041,629.0
92,59,15,5,0,96,80,15,6,1,60,67,23,13,2,-88.4182,629.0
92,40,19,26,0,96,80,15,6,1,92,40,19,18,2,-65.14041,629.0
84,61,27,12,0,96,80,15,4,1,92,40,19,18,2,-32.30708,629.0
92,39,19,19,0,92,80,19,4,1,92,59,19,12,2,-17.25152,629.0
92,60,23,13,0,96,80,15,5,1,64,88,19,13,2,-73.5293,629.0
92,59,19,9,0,92,40,15,5,1,92,40,19,18,2,-26.69596,617.0
88,59,23,16,0,88,80,19,6,1,88,59,19,6,2,-33.58485,616.0
80,59,27,10,0,88,80,19,6,1,56,68,31,3,2,-78.80708,616.0
88,80,15,4,1,88,59,19,13,0,88,67,19,3,2,-43.41819,616.0
80,59,27,14,0,88,80,19,5,1,88,40,19,71,2,-27.19596,616.0
80,58,27,10,0,88,80,19,6,1,60,65,19,8,2,-66.0293,616.0
88,80,19,5,1,88,59,19,6,0,64,83,15,12,2,-83.75152,616.0
88,80,19,4,1,88,59,19,9,0,80,59,27,-5,2,-91.0293,616.0
88,59,19,14,0,88,80,19,5,1,88,49,19,9,2,-20.0293,616.0
80,59,27,14,0,88,80,19,4,1,88,45,19,13,2,-28.91819,616.0
60,90,15,13,0,88,82,19,3,1,68,67,23,3,2,-86.36262,616.0
88,39,19,19,0,88,80,19,5,1,56,88,23,18,2,-87.14042,616.0
80,59,27,14,0,88,80,19,8,1,88,40,19,3,2,-39.58485,616.0
88,59,23,10,0,88,80,19,5,1,88,39,19,19,2,-26.47374,616.0
88,58,23,15,0,88,80,19,7,1,80,65,7,7,2,-66.14041,616.0
88,59,19,9,0,88,80,19,4,1,88,40,19,12,2,-37.30707,616.0
92,59,19,15,0,96,80,15,8,1,84,57,31,17,2,-52.69596,553.0
92,37,19,28,0,96,80,15,7,1,84,58,31,13,2,-79.86263,552.0
92,58,23,10,0,96,80,19,10,1,92,42,23,15,2,-44.69596,552.0
92,60,23,6,0,68,80,15,6,1,92,37,19,21,2,-81.14041,552.0
96,80,19,13,1,92,59,23,14,0,92,37,19,20,2,-27.80707,552.0
92,57,23,16,0,96,80,19,6,1,92,37,19,21,2,-23.80707,552.0
92,59,23,16,0,96,88,15,3,1,64,80,23,7,2,-71.58486,552.0
92,60,23,13,0,96,88,15,3,1,64,80,15,4,2,-71.58486,552.0
96,88,15,6,1,92,59,19,4,0,96,80,19,6,2,-55.36263,552.0
92,59,23,8,0,96,80,15,7,1,92,36,23,21,2,-46.47374,552.0
92,58,23,8,0,92,64,27,6,1,92,37,19,20,2,-49.19596,552.0
96,80,19,13,1,96,67,23,4,0,92,45,19,12,2,-21.08485,552.0
96,80,15,13,1,96,65,19,4,0,92,37,19,20,2,-23.75152,552.0
92,58,23,8,0,96,80,19,7,1,92,64,19,4,2,-34.08485,552.0
92,80,19,8,1,92,59,19,9,0,92,37,19,20,2,-63.47374,522.0
92,58,23,15,0,92,80,19,10,1,92,35,19,10,2,-34.0293,520.0
92,58,23,16,0,92,80,19,16,1,92,35,19,22,2,-25.58485,520.0
92,59,19,6,0,92,88,19,3,1,92,35,19,68,2,-47.47374,520.0
92,59,19,4,0,92,89,19,3,1,92,80,19,11,2,-77.86263,520.0
92,59,19,7,0,92,88,19,3,1,92,35,19,22,2,-57.08485,520.0
92,58,19,14,0,92,80,19,11,1,92,35,19,22,2,-21.80708,520.0
92,80,19,15,1,92,64,27,5,0,116,80,23,3,2,-79.58486,520.0
92,64,19,5,0,88,80,23,7,1,92,35,19,22,2,-55.5293,520.0
92,80,23,9,1,92,63,19,5,0,92,35,19,22,2,-57.25151,520.0
92,82,19,15,1,92,65,19,3,0,92,35,19,22,2,-20.86263,520.0
92,80,19,9,1,92,57,19,12,0,92,35,19,22,2,-47.47374,520.0
92,57,19,10,0,92,80,23,3,1,92,40,19,17,2,-41.19596,520.0
88,58,27,15,0,92,88,19,4,1,92,35,19,22,2,-33.08485,520.0
92,88,19,7,1,88,72,27,5,0,92,41,19,17,2,-99.0293,484.0
92,63,19,6,0,92,80,23,18,1,92,34,15,4,2,-46.97374,483.0
96,88,19,7,1,92,72,23,6,0,92,46,23,11,2,-78.86263,483.0
92,58,23,12,0,92,58,23,12,1,92,33,23,10,2,-45.58485,483.0
84,64,27,5,0,92,80,23,7,1,92,33,23,24,2,-57.30708,483.0
92,80,23,15,1,92,62,23,6,0,92,45,23,12,2,-17.97374,483.0
92,88,23,9,1,92,62,23,7,0,92,44,23,13,2,-87.91818,483.0
92,58,23,10,0,96,88,19,8,1,84,68,11,3,2,-46.08485,483.0
92,88,23,10,1,88,72,27,3,0,92,42,23,15,2,-80.25152,483.0
92,80,23,14,1,92,59,23,9,0,64,68,31,9,2,-73.19596,483.0
92,61,15,1,0,92,80,23,15,1,84,68,11,3,2,-94.19596,483.0
92,63,23,6,0,92,88,23,13,1,84,67,11,3,2,-57.58486,483.0
88,68,27,5,0,92,88,23,7,1,92,33,23,24,2,-69.97374,483.0
84,57,31,18,0,92,96,23,4,1,92,42,23,15,2,-46.69596,483.0
92,88,23,9,1,92,82,23,-12,0,92,33,23,24,2,-77.36263,466.0
92,58,19,3,0,92,88,23,10,1,92,32,19,5,2,-97.58486,465.0
92,57,23,15,0,92,36,23,6,1,92,40,23,16,2,-24.69596,465.0
92,88,23,13,1,88,67,27,3,0,92,32,23,8,2,-99.97374,465.0
92,59,23,5,0,92,88,23,9,1,92,32,19,6,2,-85.08486,465.0
84,57,31,14,0,92,88,23,7,1,92,36,23,8,2,-44.30708,465.0
92,65,23,4,0,92,88,23,11,1,92,32,23,10,2,-74.0293,465.0
92,66,23,4,0,92,96,23,4,1,92,33,23,23,2,-94.69596,465.0
92,57,19,3,0,92,80,23,14,1,92,37,23,20,2,-90.86262,465.0
92,62,19,3,0,92,88,23,7,1,92,32,23,23,2,-88.0293,465.0
92,88,23,15,1,96,68,19,4,0,92,40,23,10,2,-39.47374,465.0
92,80,23,16,1,92,58,23,9,0,92,46,19,0,2,-21.58485,465.0
92,58,23,8,0,92,88,23,15,1,92,32,23,24,2,-69.41818,465.0
92,96,23,6,1,92,64,23,4,0,92,88,23,13,2,-72.80708,465.0
92,58,15,3,0,92,80,23,18,1,92,32,19,7,2,-99.14042,465.0
96,66,19,4,0,92,80,23,19,1,92,42,23,14,2,-65.41818,465.0
92,88,27,11,1,92,60,19,5,0,92,81,23,12,2,-39.14041,432.0
88,69,15,7,0,92,97,27,4,1,64,73,11,3,2,-92.0293,431.0
92,58,23,7,0,92,88,23,15,1,104,47,11,3,2,-84.47374,431.0
92,96,23,5,1,92,66,19,3,0,116,88,15,4,2,-84.47374,431.0
92,74,23,3,0,92,88,23,9,1,92,49,11,6,2,-63.30707,431.0
92,80,23,20,1,92,65,19,3,0,88,41,27,15,2,-22.25152,431.0
92,61,23,8,0,92,88,23,13,1,104,44,11,3,2,-67.19596,431.0
92,61,19,6,0,92,88,23,10,1,84,72,31,5,2,-83.19596,417.0
80,69,35,8,0,84,96,27,7,1,84,27,23,27,2,-82.0293,400.0
80,55,47,22,0,88,88,27,9,1,88,89,27,9,2,-80.75151,400.0
88,88,27,9,1,88,55,27,12,0,80,68,11,6,2,-80.19596,400.0
88,57,27,11,0,92,80,23,12,1,88,48,27,7,2,-55.58485,400.0
88,88,27,16,1,88,55,27,12,0,88,40,27,9,2,-71.86263,400.0
92,88,23,11,1,76,69,39,12,0,80,68,11,4,2,-96.25152,400.0
88,56,23,16,0,88,88,27,10,1,88,27,27,27,2,-45.41818,400.0
88,59,27,8,0,88,80,27,19,1,88,33,27,69,2,-62.69596,400.0
88,59,27,16,0,88,88,27,8,1,88,30,19,5,2,-46.5293,400.0
88,72,27,4,0,92,96,23,8,1,92,88,23,3,2,-83.19596,381.0
92,88,27,17,1,92,63,23,3,0,92,45,27,9,2,-46.69596,379.0
92,88,27,21,1,92,62,27,6,0,92,25,27,24,2,-48.19596,379.0
92,96,19,8,1,92,63,19,5,0,64,89,15,3,2,-96.75152,379.0
92,72,27,8,0,92,96,27,9,1,108,38,11,3,2,-72.25152,379.0
92,64,23,6,0,92,88,27,3,1,92,25,23,12,2,-74.0293,379.0
92,96,27,7,1,92,54,27,18,0,92,88,27,13,2,-87.69596,379.0
92,62,23,7,0,92,88,27,21,1,108,39,11,3,2,-94.19596,364.0
92,96,27,11,1,88,67,31,5,0,92,88,27,3,2,-59.30707,363.0
80,63,39,15,0,92,88,27,13,1,88,44,31,5,2,-69.80708,363.0
92,88,27,13,0,92,96,27,10,1,104,41,15,4,2,-48.64041,363.0
92,88,27,16,1,92,64,19,4,0,96,54,19,17,2,-26.25152,363.0
92,88,27,19,1,92,80,27,3,0,88,41,31,13,2,-37.30707,363.0
88,54,31,11,0,92,88,27,12,1,88,23,31,31,2,-92.41818,363.0
76,64,7,3,0,96,72,11,5,1,76,80,11,7,2,-62.14041,882.0
96,59,11,5,0,96,72,11,4,1,96,44,15,13,2,-29.75152,881.0
96,58,15,4,0,96,72,11,3,1,96,44,11,13,2,-19.19596,881.0
80,58,27,11,0,96,72,11,4,1,96,44,11,13,2,-48.41818,881.0
96,61,11,4,0,80,81,7,3,1,96,46,11,13,2,-51.64041,881.0
96,61,11,5,0,96,59,11,17,1,96,44,15,13,2,-26.25152,881.0
92,66,19,3,0,92,80,15,3,1,96,59,11,6,2,-39.58485,710.0
92,59,15,7,0,96,72,11,3,1,92,42,15,3,2,-15.30707,709.0
88,59,19,11,0,96,72,11,7,1,76,81,11,5,2,-38.86263,709.0
88,80,15,5,1,88,58,15,9,0,84,38,23,20,2,-87.75152,578.0
96,63,19,6,0,96,80,15,6,1,96,46,19,9,2,-39.86263,577.0
96,59,19,8,0,96,80,19,7,1,96,38,19,20,2,-31.14041,577.0
96,80,19,7,1,96,59,19,8,0,96,38,19,20,2,-66.0293,577.0
96,80,19,8,1,96,72,19,3,0,96,38,19,20,2,-52.30707,577.0
92,58,23,17,0,96,80,19,4,1,60,72,23,9,2,-97.08486,577.0
96,70,35,4,0,96,80,19,6,1,96,38,19,20,2,-80.30708,577.0
84,58,31,16,0,96,80,19,6,1,96,38,19,20,2,-51.41819,577.0
96,80,19,9,1,96,63,19,5,0,96,38,19,20,2,-40.80707,577.0
96,80,19,7,1,96,59,19,10,0,96,38,19,19,2,-67.0293,577.0
96,80,19,4,1,96,60,15,7,0,96,80,19,9,2,-49.19596,577.0
96,80,19,7,1,96,59,19,8,0,96,46,19,12,2,-47.58485,564.0
96,59,19,13,0,96,71,19,4,1,96,38,19,20,2,-20.91818,563.0
96,37,19,21,0,96,80,19,7,1,68,67,11,5,2,-84.41818,563.0
88,58,27,15,0,96,80,19,7,1,96,37,19,16,2,-39.80707,563.0
96,62,19,8,0,96,80,19,10,1,96,37,23,21,2,-36.75152,563.0
96,58,19,9,0,96,80,19,7,1,64,72,23,5,2,-84.47374,563.0
96,58,19,4,0,96,80,19,7,1,96,37,19,21,2,-62.08485,563.0
96,59,19,5,0,96,80,19,5,1,96,53,19,5,2,-43.5293,563.0
96,58,15,5,0,96,80,19,12,1,96,44,19,14,2,-66.0293,563.0
84,58,39,17,0,96,80,19,10,1,96,80,19,6,2,-73.97374,563.0
